Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.1109/TCC.2023.3336540,A Stochastic Approach for Scheduling AI Training Jobs in GPU-Based Systems,2023,journal-article,,"0000-0002-6549-924X, 0000-0001-5541-5631, 0000-0003-4224-927X, 0000-0001-9081-8401",Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,32,1,"['Large-Scale Optimization', 'Stochastic Gradient Descent', 'Deep Learning']"
10.1145/3603166.3632565,FIGARO: reinForcement learnInG mAnagement acRoss the computing cOntinuum,2023,conference-paper,https://doi.org/10.1145/3603166.3632565,"0000-0002-6549-924X, 0000-0002-7581-5955, 0000-0003-4224-927X, 0000-0002-9470-8784, 0000-0001-8233-4570, 0000-0002-6870-7083, 0000-0002-7461-6276",Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,15,0,[]
10.1145/3603166.3632562,Runtime Management of Artificial Intelligence Applications for Smart Eyewears,2023,conference-paper,https://doi.org/10.1145/3603166.3632562,"0009-0003-0221-0693, 0000-0002-6495-5717, 0000-0002-6549-924X, 0000-0001-7508-9706, 0000-0003-4224-927X",Detection and Management of Retinal Diseases,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,20,0,[]
10.1145/3603166.3632560,SPACE4AI-R: a Runtime Management Tool for AI Applications Component Placement and Resource Scaling in Computing Continua,2023,conference-paper,https://doi.org/10.1145/3603166.3632560,"0000-0002-6549-924X, 0000-0002-6495-5717, 0000-0003-4224-927X",Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,21,1,"['Component (thermodynamics)', 'Resource management (computing)']"
10.1109/TSC.2022.3188440,A Path Relinking Method for the Joint Online Scheduling and Capacity Allocation of DL Training Workloads in GPU as a Service Systems,2022,journal-article,,"0000-0002-6549-924X, 0000-0003-0062-6049, 0000-0002-2480-966X, 0000-0003-4224-927X",Distributed Coordination in Online Robotics Research,Computer Networks and Communications,Computer Science,Physical Sciences,30,3,"['Resource Allocation', 'Deep Learning', 'Large-Scale Optimization', 'Scalability']"
10.1145/3578245.3584941,OSCAR-P and aMLLibrary,2023,conference-paper,https://doi.org/10.1145/3578245.3584941,"0009-0009-3553-1198, 0000-0002-1710-3466, 0000-0002-6549-924X, 0000-0002-6495-5717, 0000-0003-4224-927X, 0000-0002-8049-253X, 0000-0001-9393-3077",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,12,2,"['Profiling (computer programming)', 'Model-driven Performance Prediction', 'Performance Prediction']"
10.1145/3578245.3584941,OSCAR-P and aMLLibrary,2023,conference-paper,,"0009-0009-3553-1198, 0000-0002-1710-3466, 0000-0002-6549-924X, 0000-0002-6495-5717, 0000-0003-4224-927X, 0000-0002-8049-253X, 0000-0001-9393-3077",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,12,2,"['Profiling (computer programming)', 'Model-driven Performance Prediction', 'Performance Prediction']"
10.1109/SEAA60479.2023.00014,Performance Models for Distributed Deep Learning Training Jobs on Ray,2023,conference-paper,,,Privacy-Preserving Techniques for Data Analysis and Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,18,0,"['Profiling (computer programming)', 'Federated Learning', 'Deep Learning', 'Distributed Systems', 'Edge Computing', 'Speedup']"
10.1109/EDGE53862.2021.00014,A Random Greedy based Design Time Tool for AI Applications Component Placement and Resource Selection in Computing Continua,2021,conference-paper,,,Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,21,4,"['Component (thermodynamics)', 'Edge Computing', 'Mobile Edge Computing', 'Edge Caching']"
10.1109/JCC53141.2021.00022,A Randomized Greedy Method for AI Applications Component Placement and Resource Selection in Computing Continua,2021,conference-paper,,,Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,14,5,"['Component (thermodynamics)', 'Edge Computing', 'Mobile Edge Computing', 'Edge Caching']"
10.1109/FiCloud49777.2021.00063,ANDREAS: Artificial intelligence traiNing scheDuler foR accElerAted resource clusterS,2021,conference-paper,,,Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,19,5,"['Task Scheduling', 'Edge Computing', 'Deep Learning', 'High-Performance Computing', 'Grid Computing', 'Resource consumption', 'GPU cluster', 'Cost reduction', 'Computer cluster']"
10.48550/arxiv.2105.05080,ANDREAS: Artificial intelligence traiNing scheDuler foR accElerAted resource clusterS,2021,other,,", ",Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,0,0,"['Task Scheduling', 'Edge Computing', 'Deep Learning', 'High-Performance Computing', 'Grid Computing', 'Resource consumption', 'GPU cluster']"
10.1109/SYNASC51798.2020.00030,Hierarchical Scheduling in on-demand GPU-as-a-Service Systems,2020,conference-paper,,,Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,26,1,"['Virtualization', 'Edge Computing', 'Cloud Computing', 'Large-Scale Optimization', 'Scalability']"
10.1007/978-3-031-55598-5_14,On Approximate Colored Path Counting,2024,book-chapter,https://doi.org/10.1007/978-3-031-55598-5_14,"0000-0003-4984-2551, 0000-0003-0358-7102",Trajectory Data Mining and Analysis,Signal Processing,Computer Science,Physical Sciences,20,0,"['Colored', 'Approximate Matching', 'Trajectory Data Mining', 'Semantic Trajectories', 'Location Prediction', 'Semi-Supervised Learning']"
10.1007/978-3-031-38906-1_30,Adaptive Data Structures for 2D Dominance Colored Range Counting,2023,book-chapter,https://doi.org/10.1007/978-3-031-38906-1_30,0000-0003-4984-2551,Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,17,0,"['Colored', 'Data Structures', 'Rank (graph theory)']"
10.1109/dcc52660.2022.00015,Computing Matching Statistics on Repetitive Texts,2022,conference-paper,https://doi.org/10.1109/dcc52660.2022.00015,,Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,15,3,"['String Matching', 'Approximate Matching', 'Text Indexing', 'Sequence (biology)', 'DNA Computing', 'sequence alignment']"
10.4230/LIPICS.ESA.2021.46,Space Efficient Two-Dimensional Orthogonal Colored Range Counting,2021,conference-paper,https://doi.org/10.4230/lipics.esa.2021.46,", ",Image Feature Retrieval and Recognition Techniques,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,0,2,"['Rectangle', 'Linear space', 'Matrix (chemical analysis)', 'Colored', 'Object Recognition']"
10.1145/3453892.3461625,A Deep Learning Approach to Recognize Cognitive Load using PPG Signals,2021,journal-article,https://doi.org/10.1145/3453892.3461625,,Non-contact Physiological Monitoring Technology,Biomedical Engineering,Engineering,Physical Sciences,21,10,"['Continuous Blood Pressure Estimation', 'Pulse Oximetry', 'Stress Marker', 'Photoplethysmography', 'Cognitive Performance', 'Feature (linguistics)', 'Cognitive load']"
10.1109/ACCESS.2024.3396625,Measuring Software Testability via Automatically Generated Test Cases,2024,journal-article,https://doi.org/10.1109/ACCESS.2024.3396625,"0000-0002-5580-3623, 0000-0001-9527-7042, 0000-0002-7566-8051",Empirical Studies in Software Engineering,Information Systems,Computer Science,Physical Sciences,34,0,"['Software Reliability Modeling', 'Automated Testing', 'Testing-Effort Dependent Models', 'Software Defect Prediction', 'Dynamic Test Generation', 'Software metric', 'Software reliability testing', 'Design for testing', 'Code coverage']"
10.1145/3589335.3651445,SE-PQA: Personalized Community Question Answering,2024,conference-paper,https://doi.org/10.1145/3589335.3651445,"0000-0003-0972-2424, 0009-0004-7619-8399, 0000-0002-6080-8170, 0000-0001-7189-4724",Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,9,1,"['Community Question Answering', 'Topic Modeling', 'Answer Quality', 'Spoken Dialogue Systems', 'Question Routing']"
10.1007/978-3-031-56060-6_8,DESIRE-ME: Domain-Enhanced Supervised Information Retrieval Using Mixture-of-Experts,2024,book-chapter,https://doi.org/10.1007/978-3-031-56060-6_8,"0000-0003-0972-2424, 0000-0002-6080-8170, 0000-0001-7189-4724, 0000-0002-7427-1001",Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,15,0,"['Expert Finding', 'Information Retrieval', 'Knowledge Sharing', 'Expertise Identification', 'Information Seeker Satisfaction']"
10.1145/3624918.3625335,SE-PEF: a Resource for Personalized Expert Finding,2023,conference-paper,https://doi.org/10.1145/3624918.3625335,"0000-0003-0972-2424, 0000-0002-6080-8170, 0000-0001-7189-4724",Expert Finding in Online Communities,Information Systems,Computer Science,Physical Sciences,21,0,"['Expert Finding', 'Expertise Identification', 'Named Entity Recognition', 'Information Seeker Satisfaction', 'Knowledge Sharing']"
10.1109/icse-seip58684.2023.00049,Automated Test Case Generation for Safety-Critical Software in Scade,2023,conference-paper,https://doi.org/10.1109/icse-seip58684.2023.00049,,Automated Software Testing Techniques,Software,Computer Science,Physical Sciences,46,1,"['Toolchain', 'Automated Testing', 'Software Reliability Modeling', 'Life-critical system']"
10.1007/978-3-030-71903-6_37,Towards an Innovative Model in Wearable Expert System for Skiing,2021,book-chapter,https://doi.org/10.1007/978-3-030-71903-6_37,"0000-0002-6392-0870, 0000-0003-0191-8107, 0000-0001-5432-7584",Activity Recognition in Pervasive Computing Environments,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,17,1,"['Wearable Sensors', 'Wearable technology']"
10.1002/mp.17089,Deep learning‐based optimization of field geometry for total marrow irradiation delivered with volumetric modulated arc therapy,2024,journal-article,https://doi.org/10.1002/mp.17089,"0000-0001-8706-6480, 0000-0002-2086-9091, 0000-0002-5355-0634, 0000-0003-1635-0489, 0000-0001-6219-8444, 0000-0003-3293-2737, 0000-0003-3634-2582, 0000-0003-3336-5690, 0000-0002-8385-9296, 0000-0002-4791-0373, 0000-0002-7286-4014, 0000-0002-4117-7991, 0000-0002-1765-863X, 0000-0002-7738-997X, 0000-0001-9873-7868, 0000-0002-6913-1442, 0000-0003-3144-0124, 0000-0001-6893-6284, 0000-0003-0320-559X, 0000-0002-0165-7931",Radiotherapy Physics and Technology,Radiation,Physics and Astronomy,Physical Sciences,21,0,"['Image-Guided Radiotherapy', 'Tumor Staging', 'Intensity-Modulated Radiotherapy', 'Radiotherapy', 'Total body irradiation']"
10.1111/cgf.15136,Reconstructing Curves from Sparse Samples on Riemannian Manifolds,2024,journal-article,https://doi.org/10.1111/cgf.15136,"0000-0002-8812-9719, 0000-0001-8008-8468, 0000-0003-2790-9591, 0000-0002-2526-7700, 0000-0002-9370-2663",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,60,0,"['Robustness (evolution)', 'Shape Optimization', 'Texture Mapping', '3D Reconstruction', 'Shape Representation', 'Surface Parameterization', 'Vector graphics', 'Sample (material)']"
10.48550/arXiv.2404.09661,Reconstructing Curves from Sparse Samples on Riemannian Manifolds,2024,other,,", ",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,0,0,"['Robustness (evolution)', 'Texture Mapping', '3D Reconstruction', 'Document Reconstruction', '3D Scanning', 'Surface Parameterization', 'Vector graphics', 'Sample (material)']"
10.1145/3610548.3618218,A Physically-inspired Approach to the Simulation of Plant Wilting,2023,conference-paper,https://doi.org/10.1145/3610548.3618218,"0000-0001-8008-8468, 0000-0001-6560-0988, 0000-0001-7959-2579, 0000-0003-0091-7241, 0000-0002-2374-346X, 0000-0003-1937-9797, 0000-0002-1621-325X",Dynamic Modeling of Plant Form and Growth,Plant Science,Agricultural and Biological Sciences,Life Sciences,47,1,"['Wilting', 'Plant Architecture', 'Virtual Plants', 'Functional–Structural Plant Modelling', 'Microclimate Simulation', 'Computational Fluid Dynamics (CFD)']"
10.1145/3610548.3618218,A Physically-inspired Approach to the Simulation of Plant Wilting,2023,conference-paper,,"0000-0001-8008-8468, 0000-0001-6560-0988, 0000-0001-7959-2579, 0000-0003-0091-7241, 0000-0002-2374-346X, 0000-0003-1937-9797, 0000-0002-1621-325X",Dynamic Modeling of Plant Form and Growth,Plant Science,Agricultural and Biological Sciences,Life Sciences,47,1,"['Wilting', 'Plant Architecture', 'Virtual Plants', 'Functional–Structural Plant Modelling', 'Microclimate Simulation', 'Computational Fluid Dynamics (CFD)']"
10.48550/arXiv.2311.06284,Efficient Generation of Multimodal Fluid Simulation Data,2023,other,,", ",Computer Graphics and Visualization Techniques,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences,0,0,"['Fluid Simulation', 'Benchmark (surveying)', 'Simulations', 'Representation Learning', 'Modalities', 'Volume Rendering', 'Benchmarking', 'Training set']"
10.48550/arXiv.2303.09871,Fluid Dynamics Network: Topology-Agnostic 4D Reconstruction via Fluid Dynamics Priors,2023,other,,", ",Computer Graphics and Visualization Techniques,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences,0,0,"['Representation (politics)', 'Fluid Simulation', 'Shape Representation', 'Surface Parameterization', '3D Reconstruction', 'Volume Rendering', 'Dynamics (music)']"
10.48550/arXiv.2305.09274,ReMatching: Low-Resolution Representations for Scalable Shape Correspondence,2023,other,,", ",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,0,0,"['Shape Representation', 'Quality Meshing', 'Texture Mapping', 'Volume Rendering', 'Hexahedral Meshing', 'Representation (politics)']"
10.1111/cgf.14697,MoMaS: Mold Manifold Simulation for real‐time procedural texturing,2022,journal-article,https://doi.org/10.1111/cgf.14697,"0000-0001-8008-8468, 0000-0003-2392-4612, 0000-0003-2790-9591, 0000-0003-0091-7241",Biologically Inspired Adaptive Network Design,Biomedical Engineering,Engineering,Physical Sciences,32,1,"['Parallelizable manifold', 'Simulations', 'Slime Mold', 'Fluid Simulation', 'Maze Solving', 'Simplicity', 'Geometry processing', 'Implementation']"
10.1111/cgf.14697,MoMaS: Mold Manifold Simulation for real‐time procedural texturing,2022,journal-article,,"0000-0001-8008-8468, 0000-0003-2392-4612, 0000-0003-2790-9591, 0000-0003-0091-7241",Biologically Inspired Adaptive Network Design,Biomedical Engineering,Engineering,Physical Sciences,32,1,"['Parallelizable manifold', 'Simulations', 'Slime Mold', 'Fluid Simulation', 'Maze Solving', 'Simplicity', 'Geometry processing', 'Implementation']"
10.1111/cgf.14483,Learning Spectral Unions of Partial Deformable 3D Shapes,2022,book-chapter,,,Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,41,4,"['Geometry processing', 'Shape Representation', 'Texture Mapping', 'Isometry (Riemannian geometry)', 'Representation (politics)']"
10.1111/cgf.14483,Learning Spectral Unions of Partial Deformable 3D Shapes,2022,journal-article,,,Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,41,4,"['Geometry processing', 'Shape Representation', 'Texture Mapping', 'Isometry (Riemannian geometry)', 'Representation (politics)']"
10.1145/3532719.3543211,Newton’s Fractals on Surfaces via Bicomplex Algebra,2022,conference-poster,,,Quaternionic Analysis and Applications,Applied Mathematics,Mathematics,Physical Sciences,4,1,"['Numerical Computations', 'Geometric Algebra', 'Geometry', 'Hypercomplex Numbers', 'Topological Structures']"
10.1145/3532719.3543211,Newton’s Fractals on Surfaces via Bicomplex Algebra,2022,conference-paper,,,Quaternionic Analysis and Applications,Applied Mathematics,Mathematics,Physical Sciences,4,1,"['Numerical Computations', 'Geometric Algebra', 'Geometry', 'Hypercomplex Numbers', 'Topological Structures']"
10.1111/cgf.142645,Orthogonalized Fourier Polynomials for Signal Approximation and Transfer,2021,journal-article,https://doi.org/10.1111/cgf.142645,"0000-0001-8008-8468, 0000-0003-2790-9591, 0000-0002-5867-4046, 0000-0002-1262-7252, 0000-0003-0091-7241",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,44,6,"['Pointwise', 'Initialization', '3D Shape Measurement', 'Shape Representation', 'Shape Optimization', 'Surface Parameterization', 'Surface Profilometry', 'Representation (politics)']"
10.1111/cgf.142645,Orthogonalized Fourier Polynomials for Signal Approximation and Transfer,2021,journal-article,,"0000-0001-8008-8468, 0000-0003-2790-9591, 0000-0002-5867-4046, 0000-0002-1262-7252, 0000-0003-0091-7241",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,44,6,"['Pointwise', 'Initialization', '3D Shape Measurement', 'Shape Representation', 'Shape Optimization', 'Surface Parameterization', 'Surface Profilometry', 'Representation (politics)']"
10.1145/3472456.3473519,Efficiently Parallelizable Strassen-Based Multiplication of a Matrix by its Transpose,2021,conference-paper,,,Matrix Algorithms and Iterative Methods,Computational Theory and Mathematics,Computer Science,Physical Sciences,20,5,"['Strassen algorithm', 'Transpose', 'Parallelizable manifold', 'Matrix Computations', 'Parallel Computing', 'Matrix Decompositions', 'Achondrite']"
10.48550/arxiv.2110.13042,Efficiently Parallelizable Strassen-Based Multiplication of a Matrix by its Transpose,2021,other,,", ",Optimization Methods in Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,35,0,"['Strassen algorithm', 'Matrix Multiplication', 'Parallel Computing', 'Matrix Decompositions', 'Transpose', 'Matrix (chemical analysis)']"
10.48550/arXiv.2104.00514,Learning Spectral Unions of Partial Deformable 3D Shapes,2021,other,,", ",Analysis of Three-Dimensional Shape Structures,Computational Mechanics,Engineering,Physical Sciences,0,0,"['Shape Representation', 'Surface Parameterization', 'Texture Mapping', 'Geometry processing', '3D Scanning', 'Unsupervised Learning', 'Isometry (Riemannian geometry)', 'Representation (politics)']"
10.1093/bioinformatics/btz860,SBML2Modelica: integrating biochemical models within open-standard simulation ecosystems,2019,journal-article,,0000-0003-3355-2170,Stochasticity in Gene Regulatory Networks,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,31,20,"['SBML', 'Biochemical Modeling', 'Modelica', 'Hybrid Modeling', 'Simulations', 'Modeling and Simulation']"
10.1007/978-3-031-26518-1_2,"AI, the Overall Picture",2023,book-chapter,https://doi.org/10.1007/978-3-031-26518-1_2,0000-0002-0236-6159,Explainable Artificial Intelligence,Artificial Intelligence,Computer Science,Physical Sciences,24,0,['Responsibility in AI']
10.1007/978-3-031-26518-1_10,Opinion Dynamics,2023,book-chapter,https://doi.org/10.1007/978-3-031-26518-1_10,0000-0002-0236-6159,Statistical Physics of Opinion Dynamics,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,36,0,"['Opinion Dynamics', 'Dynamics (music)', 'Community Structure', 'Consensus Formation']"
10.1007/978-3-030-77091-4_5,Explainable Attentional Neural Recommendations for Personalized Social Learning,2021,book,,"0000-0002-0236-6159, 0000-0002-1957-2530, 0000-0001-7312-7123, 0000-0002-6406-536X, 0000-0003-3520-4022",Explainable Artificial Intelligence,Artificial Intelligence,Computer Science,Physical Sciences,40,3,"['Interpretability', 'XAI Concepts', 'Machine Learning Interpretability', 'Interpretable Models', 'Responsibility in AI', 'Model Interpretability']"
10.48550/ARXIV.2010.01534,Opinion dynamics and consensus formation in a Deffuant model with extremists and moderates,2020,preprint,https://doi.org/10.48550/ARXIV.2010.01534,", ",Statistical Physics of Opinion Dynamics,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,0,1,"['Opinion Dynamics', 'Consensus Formation', 'Dynamics (music)']"
10.5220/0007749500850091,Optimized Social Explanation for Educational Platforms,2019,conference-paper,,,Graph Neural Network Models and Applications,Artificial Intelligence,Computer Science,Physical Sciences,14,3,"['Online Learning', 'Interpretable Models', 'Data-driven Education', 'Educational Data Mining']"
10.28991/ESJ-2023-07-04-01,A Genetic Programming Based Heuristic to Simplify Rugged Landscapes Exploration,2023,journal-article,,0000-0002-8793-1451,Swarm Intelligence Optimization Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,50,1,"['Benchmark (surveying)', 'Particle Swarm Optimization', 'Surrogate Modeling', 'Global Optimization', 'Semantic Genetic Programming', 'Surrogate model', 'Optimization Applications', 'Premature convergence', 'Heuristics', 'Fitness approximation', 'Fitness landscape', 'Local optimum']"
10.3390/app12104836,The Effect of Multi-Generational Selection in Geometric Semantic Genetic Programming,2022,journal-article,https://doi.org/10.3390/app12104836,"0000-0002-8793-1451, 0000-0001-6312-7728, 0000-0003-3089-6517, 0000-0001-7010-2000, 0000-0001-7623-8419",Application of Genetic Programming in Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,23,0,"['Semantic Genetic Programming', 'Genetic Programming', 'Population Genetics', 'Genetic Dynamics', 'Nature-Inspired Algorithms']"
10.3390/app12104836,The Effect of Multi-Generational Selection in Geometric Semantic Genetic Programming,2022,journal-article,,"0000-0002-8793-1451, 0000-0001-6312-7728, 0000-0003-3089-6517, 0000-0001-7010-2000, 0000-0001-7623-8419",Application of Genetic Programming in Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,23,0,"['Semantic Genetic Programming', 'Genetic Programming', 'Population Genetics', 'Genetic Dynamics', 'Nature-Inspired Algorithms']"
10.48550/arXiv.2206.03241,Combining Genetic Programming and Particle Swarm Optimization to Simplify Rugged Landscapes Exploration,2022,other,,", ",Multiobjective Optimization in Evolutionary Algorithms,Computational Theory and Mathematics,Computer Science,Physical Sciences,0,0,"['Benchmark (surveying)', 'Surrogate Modeling', 'Particle Swarm Optimization', 'Global Optimization', 'Surrogate model', 'Fitness landscape', 'Semantic Genetic Programming', 'Multi-Objective Optimization', 'Premature convergence', 'Fitness approximation', 'Local optimum']"
10.48550/arxiv.2205.02598,The Effect of Multi-Generational Selection in Geometric Semantic Genetic Programming,2022,other,,", ",Application of Genetic Programming in Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,0,0,"['Semantic Genetic Programming', 'Genetic Programming', 'Population Genetics', 'Genetic Dynamics', 'Nature-Inspired Algorithms', 'Genetic representation']"
10.1109/TFUZZ.2024.3362897,Similarity-Based Reasoning with Order-Sorted Feature Logic,2024,journal-article,https://doi.org/10.1109/TFUZZ.2024.3362897,"0000-0002-1757-0152, 0000-0002-6080-8170",Semantic Web and Ontology Development,Artificial Intelligence,Computer Science,Physical Sciences,42,0,"['Description Logics', 'Feature (linguistics)', 'Similarity (geometry)']"
10.1016/j.fss.2023.108800,Fuzzy order-sorted feature logic,2023,journal-article,https://doi.org/10.1016/j.fss.2023.108800,0000-0002-1757-0152,Logic Programming and Knowledge Representation,Artificial Intelligence,Computer Science,Physical Sciences,27,1,"['Description Logics', 'Spatial Reasoning', 'Nonmonotonic Reasoning', 'Unification', 'Feature (linguistics)']"
10.1109/fuzz45933.2021.9494474,Conjunctive Reasoning on Fuzzy Taxonomies with Order-Sorted Feature Logic,2021,conference-paper,https://doi.org/10.1109/fuzz45933.2021.9494474,"0000-0002-1757-0152, 0000-0002-6080-8170",Semantic Web and Ontology Development,Artificial Intelligence,Computer Science,Physical Sciences,10,2,"['Semantic reasoner', 'Conjunctive query', 'Description Logics', 'Semantic Web', 'Part-of-Speech Tagging', 'Boolean conjunctive query']"
10.1109/FUZZ45933.2021.9494474,Conjunctive Reasoning on Fuzzy Taxonomies with Order-Sorted Feature Logic,2021,conference-paper,https://doi.org/10.1109/FUZZ45933.2021.9494474,"0000-0002-1757-0152, 0000-0002-6080-8170",Semantic Web and Ontology Development,Artificial Intelligence,Computer Science,Physical Sciences,10,2,"['Semantic reasoner', 'Conjunctive query', 'Description Logics', 'Semantic Web', 'Part-of-Speech Tagging', 'Boolean conjunctive query']"
10.1007/978-3-662-59533-6_30,Closure Ordinals of the Two-Way Modal $$\mu $$-Calculus,2019,conference-paper,https://doi.org/10.1007/978-3-662-59533-6_30,,Program Analysis and Verification Techniques,Artificial Intelligence,Computer Science,Physical Sciences,15,2,"['Closure (psychology)', 'Modal Logics']"
10.1145/3643655.3643876,Towards Model-Driven Dashboard Generation for Systems-of-Systems,2024,conference-paper,https://doi.org/10.1145/3643655.3643876,"0000-0003-0273-7324, 0000-0001-8840-8948, 0000-0001-9527-7042",System of Systems Engineering and Design,Control and Systems Engineering,Engineering,Physical Sciences,11,0,"['Dashboard', 'Performance indicator', 'Service-Oriented Computing', 'Service-Oriented Architecture', 'Model-Based Development', 'Aspect-Oriented Programming', 'Self-Adaptive Systems', 'Representation (politics)', 'Task analysis']"
10.1007/s10009-023-00697-z,A technology transfer journey to a model-driven access control system,2023,journal-article,,,Model-Driven Engineering in Software Development,Software,Computer Science,Physical Sciences,46,2,"['Access Control', 'Model-Driven Engineering', 'Lock (firearm)', 'Legacy system']"
10.48550/arXiv.2309.02985,Supporting Early-Safety Analysis of IoT Systems by Exploiting Testing Techniques,2023,other,,", ",Log Analysis and System Performance Diagnosis,Computer Networks and Communications,Computer Science,Physical Sciences,0,0,"['Abstraction', 'Completeness (order theory)', 'Fault Detection and Correction', 'Fault Localization', 'Log Analysis', 'Automated Testing', 'Software Reliability Modeling']"
10.1007/s10270-021-00907-9,MIKADO: a smart city KPIs assessment modeling framework,2021,journal-article,https://doi.org/10.1007/s10270-021-00907-9,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Model-Driven Engineering in Software Development,Software,Computer Science,Physical Sciences,48,13,"['Performance indicator', 'Metamodeling', 'Smart city']"
10.1007/s10270-021-00907-9,MIKADO: a smart city KPIs assessment modeling framework,2021,journal-article,,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Model-Driven Engineering in Software Development,Software,Computer Science,Physical Sciences,48,13,"['Performance indicator', 'Metamodeling', 'Smart city']"
10.1109/MODELS-C53483.2021.00085,Leveraging Multi-Level Modeling for Multi-Domain Quality Assessment,2021,conference-paper,,,Model-Driven Engineering in Software Development,Software,Computer Science,Physical Sciences,28,1,"['Quality of Service (QoS)', 'Requirements Engineering', 'Metamodeling', 'Model-Driven Engineering', 'Feature Models']"
10.1007/978-3-030-91431-8_43,Weaving Open Services with Runtime Models for Continuous Smart Cities KPIs Assessment,2021,book-chapter,https://doi.org/10.1007/978-3-030-91431-8_43,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,20,1,"['Weaving', 'Performance indicator', 'Open Innovation']"
10.1007/978-3-030-91431-8_43,Weaving Open Services with Runtime Models for Continuous Smart Cities KPIs Assessment,2021,book,,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,20,1,"['Weaving', 'Performance indicator', 'Open Innovation']"
10.1007/978-3-030-58923-3_8,A Flexible Architecture for Key Performance Indicators Assessment in Smart Cities,2020,book-chapter,https://doi.org/10.1007/978-3-030-58923-3_8,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Smart Cities: Innovations and Challenges,Media Technology,Engineering,Physical Sciences,27,6,"['Performance indicator', 'Smart Cities', 'Urban Innovation', 'Smart city']"
10.1007/978-3-030-58923-3_8,A Flexible Architecture for Key Performance Indicators Assessment in Smart Cities,2020,book,,"0000-0002-9417-660X, 0000-0001-6552-2609, 0000-0003-0273-7324, 0000-0002-1124-7098",Smart Cities: Innovations and Challenges,Media Technology,Engineering,Physical Sciences,27,6,"['Performance indicator', 'Smart Cities', 'Urban Innovation', 'Smart city']"
10.1109/EuroSPW51379.2020.00087,Defensive Programming for Smart Home Cybersecurity,2020,conference-paper,,,Security Challenges in Smart Grid Systems,Control and Systems Engineering,Engineering,Physical Sciences,25,2,"['Attack Detection', 'Security Analysis', 'IoT Security']"
10.1109/MODELS-C.2019.00020,A Multilevel Modelling Approach for Tourism Flows Detection,2019,conference-paper,,,Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,32,3,"['Abstraction', 'Technology Acceptance Model', 'Separation of concerns', 'Model-driven architecture']"
